  695 | "ym" |  2 | 4.85809e-05
  696 | "za" |  2 | 4.80641e-05
  697 | "s…" |  2 | 4.78574e-05
  698 | "s’" |  2 | 4.65137e-05
  699 | "5"  |  1 | 4.59968e-05
  700 | "iu" |  2 | 4.49632e-05
  701 | "Gi" |  2 | 4.48598e-05
  702 | "o’" |  2 | 4.47565e-05
  703 | "oz" |  2 | 4.44464e-05
  704 | "vy" |  2 | 4.42397e-05
  705 | "ox" |  2 | 4.38262e-05
  706 | "t…" |  2 | 4.36195e-05
  707 | "lb" |  2 | 4.33094e-05
  708 | "m?" |  2 | 4.31027e-05
  709 | " 2" |  2 | 4.26892e-05
  710 | "e…" |  2 | 4.21724e-05
  711 | "ku" |  2 | 4.2069e-05
  712 | "bj" |  2 | 4.19657e-05
  713 | "-f" |  2 | 4.19657e-05
  714 | "h’" |  2 | 4.18623e-05
  715 | "yp" |  2 | 4.14488e-05
  716 | "l?" |  2 | 4.11387e-05
  717 | "g’" |  2 | 4.11387e-05
  718 | "Cu" |  2 | 4.08287e-05
  719 | "t_" |  2 | 4.05186e-05
  720 | "Is" |  2 | 4.05186e-05
  721 | "c," |  2 | 4.05186e-05
  722 | "
K" |  2 | 4.04152e-05
  723 | "_S" |  2 | 4.04152e-05
  724 | "h?" |  2 | 3.95883e-05
  725 | "tn" |  2 | 3.93816e-05
  726 | "-c" |  2 | 3.93816e-05
  727 | "9"  |  1 | 3.88647e-05
  728 | "e!" |  2 | 3.8658e-05
  729 | "yc" |  2 | 3.85546e-05
  730 | "Po" |  2 | 3.72109e-05
  731 | "- " |  2 | 3.71076e-05
  732 | "Ac" |  2 | 3.71076e-05
  733 | "nm" |  2 | 3.69008e-05
  734 | "c." |  2 | 3.67975e-05
  735 | "Ka" |  2 | 3.66941e-05
  736 | "8"  |  1 | 3.66941e-05
  737 | "…
" |  2 | 3.65907e-05
  738 | "Je" |  2 | 3.59706e-05
  739 | "e_" |  2 | 3.57638e-05
  740 | "o-" |  2 | 3.50403e-05
  741 | "d_" |  2 | 3.44201e-05
  742 | "fy" |  2 | 3.43167e-05
  743 | "Sp" |  2 | 3.42134e-05
  744 | "ya" |  2 | 3.42134e-05
  745 | "dw" |  2 | 3.34898e-05
  746 | "hl" |  2 | 3.34898e-05
  747 | "
J" |  2 | 3.33865e-05
  748 | "u?" |  2 | 3.32831e-05
  749 | "ax" |  2 | 3.32831e-05
  750 | "cs" |  2 | 3.28696e-05
  751 | "6"  |  1 | 3.22495e-05
  752 | "i " |  2 | 3.21461e-05
  753 | "Sl" |  2 | 3.17326e-05
  754 | "dc" |  2 | 3.16293e-05
  755 | "l:" |  2 | 3.15259e-05
  756 | "Oh" |  2 | 3.15259e-05
  757 | "eu" |  2 | 3.13192e-05
  758 | "w?" |  2 | 3.12158e-05
  759 | "nh" |  2 | 3.12158e-05
  760 | "k?" |  2 | 3.11125e-05
  761 | "7"  |  1 | 3.11125e-05
  762 | "“J" |  2 | 3.10091e-05
  763 | "Fr" |  2 | 3.08024e-05
  764 | "aj" |  2 | 3.04923e-05
  765 | "
■" |  2 | 2.99755e-05
  766 | "4"  |  1 | 2.99755e-05
  767 | "■"  |  1 | 2.99755e-05
  768 | "Ot" |  2 | 2.97687e-05
  769 | "l-" |  2 | 2.97687e-05
  770 | "“
" |  2 | 2.9562e-05
  771 | "Mr" |  2 | 2.9562e-05
  772 | "■
" |  2 | 2.9562e-05
  773 | "Q"  |  1 | 2.88385e-05
  774 | "s-" |  2 | 2.87351e-05
  775 | "’." |  2 | 2.86317e-05
  776 | "rq" |  2 | 2.86317e-05
  777 | "lc" |  2 | 2.85284e-05
  778 | "-l" |  2 | 2.82183e-05
  779 | "tf" |  2 | 2.81149e-05
  780 | "Ou" |  2 | 2.80116e-05
  781 | "Ai" |  2 | 2.78048e-05
  782 | "Pl" |  2 | 2.77015e-05
  783 | ";"  |  1 | 2.74947e-05
  784 | "sf" |  2 | 2.71846e-05
  785 | "; " |  2 | 2.71846e-05
  786 | "-b" |  2 | 2.64611e-05
  787 | "Ke" |  2 | 2.64611e-05
  788 | "yd" |  2 | 2.63577e-05
  789 | "uk" |  2 | 2.62544e-05
  790 | "e
" |  2 | 2.60476e-05
  791 | "zz" |  2 | 2.60476e-05
  792 | "-d" |  2 | 2.58409e-05
  793 | "t!" |  2 | 2.58409e-05
  794 | "-o" |  2 | 2.57376e-05
  795 | "tb" |  2 | 2.54275e-05
  796 | "b." |  2 | 2.51174e-05
  797 | "mf" |  2 | 2.5014e-05
  798 | "-a" |  2 | 2.47039e-05
  799 | "_P" |  2 | 2.44972e-05
  800 | "Ag" |  2 | 2.40837e-05
  801 | "p?" |  2 | 2.39804e-05
  802 | "wt" |  2 | 2.39804e-05
  803 | "“U" |  2 | 2.3877e-05
  804 | "hb" |  2 | 2.3877e-05
  805 | ")"  |  1 | 2.37736e-05
  806 | "Pi" |  2 | 2.36703e-05
  807 | "np" |  2 | 2.35669e-05
  808 | "Ec" |  2 | 2.31535e-05
  809 | "Of" |  2 | 2.30501e-05
  810 | "s!" |  2 | 2.30501e-05
  811 | "Ci" |  2 | 2.29467e-05
  812 | ":
" |  2 | 2.28434e-05
  813 | "Bl" |  2 | 2.28434e-05
  814 | "("  |  1 | 2.274e-05
  815 | "b," |  2 | 2.25333e-05
  816 | "dj" |  2 | 2.24299e-05
  817 | "d:" |  2 | 2.23266e-05
  818 | "-h" |  2 | 2.22232e-05
  819 | "18" |  2 | 2.21198e-05
  820 | "Gu" |  2 | 2.20165e-05
  821 | "ez" |  2 | 2.17064e-05
  822 | "Ga" |  2 | 2.17064e-05
  823 | "Ve" |  2 | 2.14996e-05
  824 | "Nu" |  2 | 2.14996e-05
  825 | "gm" |  2 | 2.14996e-05
  826 | "g-" |  2 | 2.13963e-05
  827 | "“K" |  2 | 2.12929e-05
  828 | " z" |  2 | 2.11896e-05
  829 | "@"  |  1 | 2.08795e-05
  830 | "“…" |  2 | 2.05694e-05
  831 | "_M" |  2 | 2.0466e-05
  832 | "Af" |  2 | 2.0466e-05
  833 | "Va" |  2 | 2.0466e-05
  834 | "11" |  2 | 2.03626e-05
  835 | "Qu" |  2 | 2.02593e-05
  836 | "-m" |  2 | 2.02593e-05
  837 | "-p" |  2 | 2.01559e-05
  838 | "20" |  2 | 2.01559e-05
  839 | "1:" |  2 | 1.99492e-05
  840 | "]"  |  1 | 1.97425e-05
  841 | "["  |  1 | 1.97425e-05
  842 | "d…" |  2 | 1.96391e-05
  843 | "m’" |  2 | 1.96391e-05
  844 | "hn" |  2 | 1.96391e-05
  845 | "Fe" |  2 | 1.95357e-05
  846 | "k’" |  2 | 1.94324e-05
  847 | " (" |  2 | 1.94324e-05
  848 | "/"  |  1 | 1.94324e-05
  849 | "Ro" |  2 | 1.92256e-05
  850 | "oh" |  2 | 1.92256e-05
  851 | "nw" |  2 | 1.91223e-05
  852 | "-i" |  2 | 1.91223e-05
  853 | "El" |  2 | 1.91223e-05
  854 | "o!" |  2 | 1.86055e-05
  855 | "Mu" |  2 | 1.86055e-05
  856 | "h-" |  2 | 1.86055e-05
  857 | "Na" |  2 | 1.83987e-05
  858 | "’," |  2 | 1.83987e-05
  859 | "s:" |  2 | 1.82954e-05
  860 | "r…" |  2 | 1.8192e-05
  861 | "bv" |  2 | 1.80886e-05
  862 | "a?" |  2 | 1.79853e-05
  863 | "Us" |  2 | 1.77786e-05
  864 | "zy" |  2 | 1.76752e-05
  865 | "vu" |  2 | 1.76752e-05
  866 | "w’" |  2 | 1.76752e-05
  867 | "sb" |  2 | 1.75718e-05
  868 | "ln" |  2 | 1.75718e-05
  869 | "uz" |  2 | 1.75718e-05
  870 | "Hu" |  2 | 1.75718e-05
  871 | "Ph" |  2 | 1.75718e-05
  872 | "Ti" |  2 | 1.75718e-05
  873 | "►"  |  1 | 1.75718e-05
  874 | "] " |  2 | 1.74685e-05
  875 | "-e" |  2 | 1.72617e-05
  876 | "8 " |  2 | 1.72617e-05
  877 | "zo" |  2 | 1.72617e-05
  878 | "p:" |  2 | 1.71584e-05
  879 | "oj" |  2 | 1.7055e-05
  880 | "
[" |  2 | 1.7055e-05
  881 | "yn" |  2 | 1.7055e-05
  882 | "
Y" |  2 | 1.69516e-05
  883 | "y:" |  2 | 1.69516e-05
  884 | "I." |  2 | 1.69516e-05
  885 | "
V" |  2 | 1.68483e-05
  886 | "hm" |  2 | 1.68483e-05
  887 | "► " |  2 | 1.66416e-05
  888 | "A1" |  2 | 1.65382e-05
  889 | "Ol" |  2 | 1.65382e-05
  890 | "-
" |  2 | 1.63315e-05
  891 | "Ru" |  2 | 1.63315e-05
  892 | "d
" |  2 | 1.61247e-05
  893 | "r!" |  2 | 1.61247e-05
  894 | "By" |  2 | 1.61247e-05
  895 | "x." |  2 | 1.60214e-05
  896 | "-w" |  2 | 1.5918e-05
  897 | "s
" |  2 | 1.5918e-05
  898 | "m-" |  2 | 1.56079e-05
  899 | "gb" |  2 | 1.56079e-05
  900 | "-r" |  2 | 1.56079e-05
  901 | "[A" |  2 | 1.56079e-05
  902 | "ǎ"  |  1 | 1.56079e-05
  903 | "Ce" |  2 | 1.54012e-05
  904 | "n!" |  2 | 1.54012e-05
  905 | "nr" |  2 | 1.54012e-05
  906 | "_@" |  2 | 1.49877e-05
  907 | "e:" |  2 | 1.49877e-05
  908 | "_T" |  2 | 1.49877e-05
  909 | "@_" |  2 | 1.49877e-05
  910 | "Jo" |  2 | 1.48844e-05
  911 | "àn" |  2 | 1.4781e-05
  912 | "à"  |  1 | 1.4781e-05
  913 | "Ua" |  2 | 1.46776e-05
  914 | "uh" |  2 | 1.45743e-05
  915 | "wk" |  2 | 1.45743e-05
  916 | "Yà" |  2 | 1.44709e-05
  917 | "ǎn" |  2 | 1.44709e-05
  918 | "bǎ" |  2 | 1.44709e-05
  919 | "df" |  2 | 1.43676e-05
  920 | "w-" |  2 | 1.43676e-05
  921 | "BB" |  2 | 1.43676e-05
  922 | "AB" |  2 | 1.42642e-05
  923 | "n…" |  2 | 1.41608e-05
  924 | "y!" |  2 | 1.41608e-05
  925 | "01" |  2 | 1.41608e-05
  926 | "iq" |  2 | 1.40575e-05
  927 | "I-" |  2 | 1.39541e-05
  928 | "lh" |  2 | 1.38507e-05
  929 | "xh" |  2 | 1.38507e-05
  930 | "Au" |  2 | 1.37474e-05
  931 | "f?" |  2 | 1.37474e-05
  932 | "ml" |  2 | 1.37474e-05
  933 | "12" |  2 | 1.3644e-05
  934 | "k-" |  2 | 1.35406e-05
  935 | "ae" |  2 | 1.35406e-05
  936 | "-g" |  2 | 1.34373e-05
  937 | "tp" |  2 | 1.33339e-05
  938 | " 
" |  2 | 1.33339e-05
  939 | ")
" |  2 | 1.33339e-05
  940 | "ao" |  2 | 1.32305e-05
  941 | "hd" |  2 | 1.32305e-05
  942 | "wu" |  2 | 1.31272e-05
  943 | " …" |  2 | 1.31272e-05
  944 | "g…" |  2 | 1.30238e-05
  945 | "Ad" |  2 | 1.30238e-05
  946 | "
►" |  2 | 1.30238e-05
  947 | "t
" |  2 | 1.29205e-05
  948 | "I…" |  2 | 1.29205e-05
  949 | ".“" |  2 | 1.29205e-05
  950 | "dq" |  2 | 1.29205e-05
  951 | "uo" |  2 | 1.29205e-05
  952 | "fw" |  2 | 1.28171e-05
  953 | "nb" |  2 | 1.27137e-05
  954 | "2:" |  2 | 1.27137e-05
  955 | "p’" |  2 | 1.2507e-05
  956 | "x," |  2 | 1.2507e-05
  957 | "-“" |  2 | 1.24036e-05
  958 | " Q" |  2 | 1.23003e-05
  959 | "Ab" |  2 | 1.21969e-05
  960 | "kp" |  2 | 1.20935e-05
  961 | "17" |  2 | 1.20935e-05
  962 | "00" |  2 | 1.19902e-05
  963 | "f’" |  2 | 1.19902e-05
  964 | "wb" |  2 | 1.19902e-05
  965 | "-n" |  2 | 1.18868e-05
  966 | "‘s" |  2 | 1.16801e-05
  967 | ".I" |  2 | 1.15767e-05
  968 | "fs" |  2 | 1.15767e-05
  969 | "TV" |  2 | 1.137e-05
  970 | "Du" |  2 | 1.137e-05
  971 | "Ya" |  2 | 1.137e-05
  972 | "y…" |  2 | 1.137e-05
  973 | "-u" |  2 | 1.12666e-05
  974 | "Ah" |  2 | 1.12666e-05
  975 | "n
" |  2 | 1.12666e-05
  976 | "“V" |  2 | 1.11633e-05
  977 | "k!" |  2 | 1.10599e-05
  978 | "x-" |  2 | 1.10599e-05
  979 | "B " |  2 | 1.08532e-05
  980 | "Kn" |  2 | 1.07498e-05
  981 | "pm" |  2 | 1.07498e-05
  982 | "A." |  2 | 1.07498e-05
  983 | " 3" |  2 | 1.06465e-05
  984 | "
U" |  2 | 1.06465e-05
  985 | "r:" |  2 | 1.05431e-05
  986 | "Ae" |  2 | 1.05431e-05
  987 | "Az" |  2 | 1.04397e-05
  988 | "kg" |  2 | 1.03364e-05
  989 | "uv" |  2 | 1.0233e-05
  990 | "d!" |  2 | 1.01296e-05
  991 | "Ap" |  2 | 1.01296e-05
  992 | "• " |  2 | 9.92291e-06
  993 | "r
" |  2 | 9.92291e-06
  994 | "nM" |  2 | 9.92291e-06
  995 | "•"  |  1 | 9.92291e-06
  996 | "Um" |  2 | 9.81955e-06
  997 | "
•" |  2 | 9.71619e-06
  998 | "m…" |  2 | 9.71619e-06
  999 | "_C" |  2 | 9.61282e-06
 1000 | "mr" |  2 | 9.50946e-06
 1001 | "n:" |  2 | 9.50946e-06
 1002 | "kr" |  2 | 9.40609e-06
 1003 | "lg" |  2 | 9.30273e-06
 1004 | "“-" |  2 | 9.30273e-06
 1005 | "o…" |  2 | 9.19937e-06
 1006 | "y
" |  2 | 8.99264e-06
 1007 | "Sm" |  2 | 8.99264e-06
 1008 | "sr" |  2 | 8.88928e-06
 1009 | "g:" |  2 | 8.78591e-06
 1010 | "a-" |  2 | 8.68255e-06
 1011 | "p!" |  2 | 8.68255e-06
 1012 | "!?" |  2 | 8.68255e-06
 1013 | "g
" |  2 | 8.57918e-06
 1014 | "Z"  |  1 | 8.57918e-06
 1015 | "hh" |  2 | 8.47582e-06
 1016 | "Sv" |  2 | 8.47582e-06
 1017 | "t:" |  2 | 8.47582e-06
 1018 | "nq" |  2 | 8.37246e-06
 1019 | "Tu" |  2 | 8.26909e-06
 1020 | "c’" |  2 | 8.26909e-06
 1021 | "Ku" |  2 | 8.26909e-06
 1022 | "kf" |  2 | 8.16573e-06
 1023 | "Ir" |  2 | 8.16573e-06
 1024 | "X"  |  1 | 8.16573e-06
 1025 | ",
" |  2 | 8.06237e-06
 1026 | "‘c" |  2 | 8.06237e-06
 1027 | "mt" |  2 | 8.06237e-06
 1028 | " 6" |  2 | 7.959e-06
 1029 | "wf" |  2 | 7.959e-06
 1030 | "yg" |  2 | 7.959e-06
 1031 | "Sw" |  2 | 7.959e-06
 1032 | "dt" |  2 | 7.959e-06
 1033 | "l…" |  2 | 7.959e-06
 1034 | "5:" |  2 | 7.85564e-06
 1035 | "wy" |  2 | 7.85564e-06
 1036 | "T." |  2 | 7.85564e-06
 1037 | "ej" |  2 | 7.64891e-06
 1038 | "19" |  2 | 7.64891e-06
 1039 | "g!" |  2 | 7.64891e-06
 1040 | "Üb" |  2 | 7.54555e-06
 1041 | "nx" |  2 | 7.54555e-06
 1042 | "f5" |  2 | 7.54555e-06
 1043 | " /" |  2 | 7.54555e-06
 1044 | "Ü"  |  1 | 7.54555e-06
 1045 | "n_" |  2 | 7.44218e-06
 1046 | ":1" |  2 | 7.33882e-06
 1047 | "1
" |  2 | 7.33882e-06
 1048 | "hw" |  2 | 7.33882e-06
 1049 | "Es" |  2 | 7.23546e-06
 1050 | "Y1" |  2 | 7.23546e-06
 1051 | "-z" |  2 | 7.23546e-06
 1052 | "s_" |  2 | 7.23546e-06
 1053 | "h!" |  2 | 7.13209e-06
 1054 | "h…" |  2 | 7.13209e-06
 1055 | "Sē" |  2 | 7.02873e-06
 1056 | "pw" |  2 | 7.02873e-06
 1057 | "13" |  2 | 7.02873e-06
 1058 | "ē"  |  1 | 7.02873e-06
 1059 | " Ü" |  2 | 6.92537e-06
 1060 | "_W" |  2 | 6.92537e-06
 1061 | "zl" |  2 | 6.92537e-06
 1062 | "Mm" |  2 | 6.92537e-06
 1063 | "
o" |  2 | 6.822e-06
 1064 | "I," |  2 | 6.822e-06
 1065 | "-E" |  2 | 6.822e-06
 1066 | "dh" |  2 | 6.71864e-06
 1067 | "l!" |  2 | 6.61527e-06
 1068 | ":0" |  2 | 6.61527e-06
 1069 | ":2" |  2 | 6.61527e-06
 1070 | "sg" |  2 | 6.61527e-06
 1071 | "ii" |  2 | 6.61527e-06
 1072 | ") " |  2 | 6.61527e-06
 1073 | "93" |  2 | 6.51191e-06
 1074 | "&"  |  1 | 6.51191e-06
 1075 | "14" |  2 | 6.40855e-06
 1076 | "!
" |  2 | 6.40855e-06
 1077 | "D." |  2 | 6.40855e-06
 1078 | "6t" |  2 | 6.40855e-06
 1079 | "*"  |  1 | 6.40855e-06
 1080 | "Kh" |  2 | 6.30518e-06
 1081 | "‘t" |  2 | 6.30518e-06
 1082 | "10" |  2 | 6.20182e-06
 1083 | "m!" |  2 | 6.20182e-06
 1084 | " Z" |  2 | 6.20182e-06
 1085 | "tz" |  2 | 6.09846e-06
 1086 | " -" |  2 | 6.09846e-06
 1087 | "Ov" |  2 | 6.09846e-06
 1088 | "Hm" |  2 | 6.09846e-06
 1089 | "71" |  2 | 6.09846e-06
 1090 | " 5" |  2 | 5.99509e-06
 1091 | "6." |  2 | 5.99509e-06
 1092 | "pd" |  2 | 5.99509e-06
 1093 | "’
" |  2 | 5.89173e-06
 1094 | "p-" |  2 | 5.78837e-06
 1095 | "V " |  2 | 5.78837e-06
 1096 | "
♦" |  2 | 5.78837e-06
 1097 | "♦ " |  2 | 5.78837e-06
 1098 | " &" |  2 | 5.78837e-06
 1099 | "yz" |  2 | 5.78837e-06
 1100 | "h:" |  2 | 5.78837e-06
 1101 | "♦"  |  1 | 5.78836e-06
 1102 | "Op" |  2 | 5.685e-06
 1103 | ".’" |  2 | 5.685e-06
 1104 | "yf" |  2 | 5.685e-06
 1105 | ":4" |  2 | 5.58164e-06
 1106 | "ko" |  2 | 5.58164e-06
 1107 | "mv" |  2 | 5.58164e-06
 1108 | "‘f" |  2 | 5.58164e-06
 1109 | "u!" |  2 | 5.58164e-06
 1110 | "5
" |  2 | 5.47827e-06
 1111 | "Od" |  2 | 5.47827e-06
 1112 | "z " |  2 | 5.37491e-06
 1113 | "m:" |  2 | 5.37491e-06
 1114 | ":5" |  2 | 5.27155e-06
 1115 | "3:" |  2 | 5.27155e-06
 1116 | "22" |  2 | 5.27155e-06
 1117 | "uu" |  2 | 5.16818e-06
 1118 | "C." |  2 | 5.16818e-06
 1119 | "Up" |  2 | 5.16818e-06
 1120 | "Sq" |  2 | 5.16818e-06
 1121 | "3
" |  2 | 5.16818e-06
 1122 | "S " |  2 | 5.16818e-06
 1123 | "“Q" |  2 | 5.16818e-06
 1124 | "‘p" |  2 | 5.16818e-06
 1125 | "h
" |  2 | 5.16818e-06
 1126 | "u-" |  2 | 5.06482e-06
 1127 | "Sn" |  2 | 5.06482e-06
 1128 | "5." |  2 | 5.06482e-06
 1129 | "b-" |  2 | 5.06482e-06
 1130 | ".1" |  2 | 5.06482e-06
 1131 | "k…" |  2 | 5.06482e-06
 1132 | "T," |  2 | 4.96146e-06
 1133 | "‘h" |  2 | 4.96146e-06
 1134 | "e;" |  2 | 4.96146e-06
 1135 | "I?" |  2 | 4.96146e-06
 1136 | ":3" |  2 | 4.96146e-06
 1137 | "c?" |  2 | 4.96146e-06
 1138 | "%"  |  1 | 4.96146e-06
 1139 | "i." |  2 | 4.85809e-06
 1140 | "aa" |  2 | 4.85809e-06
 1141 | "dp" |  2 | 4.85809e-06
 1142 | "& " |  2 | 4.75473e-06
 1143 | "‘b" |  2 | 4.75473e-06
 1144 | "i," |  2 | 4.75473e-06
 1145 | "16" |  2 | 4.75473e-06
 1146 | "td" |  2 | 4.65137e-06
 1147 | "1." |  2 | 4.65137e-06
 1148 | "2
" |  2 | 4.65137e-06
 1149 | " 4" |  2 | 4.65137e-06
 1150 | "Id" |  2 | 4.65137e-06
 1151 | "w!" |  2 | 4.548e-06
 1152 | "b’" |  2 | 4.548e-06
 1153 | " ►" |  2 | 4.548e-06
 1154 | "-A" |  2 | 4.548e-06
 1155 | "53" |  2 | 4.548e-06
 1156 | "sd" |  2 | 4.44464e-06
 1157 | " ’" |  2 | 4.44464e-06
 1158 | "D-" |  2 | 4.44464e-06
 1159 | "‘g" |  2 | 4.44464e-06
 1160 | "PH" |  2 | 4.44464e-06
 1161 | "
Q" |  2 | 4.44464e-06
 1162 | "4
" |  2 | 4.34127e-06
 1163 | "8." |  2 | 4.34127e-06
 1164 | "nz" |  2 | 4.34127e-06
 1165 | "B." |  2 | 4.34127e-06
 1166 | "gf" |  2 | 4.34127e-06
 1167 | "29" |  2 | 4.23791e-06
 1168 | "‘m" |  2 | 4.23791e-06
 1169 | "Ob" |  2 | 4.23791e-06
 1170 | "s;" |  2 | 4.23791e-06
 1171 | "-y" |  2 | 4.13455e-06
 1172 | "a…" |  2 | 4.13455e-06
 1173 | ".T" |  2 | 4.13455e-06
 1174 | "xy" |  2 | 4.13455e-06
 1175 | "/ " |  2 | 4.13455e-06
 1176 | "yx" |  2 | 4.13455e-06
 1177 | "o
" |  2 | 4.13455e-06
 1178 | "‘w" |  2 | 4.13455e-06
 1179 | "‘S" |  2 | 4.13455e-06
 1180 | "‘I" |  2 | 4.13455e-06
 1181 | "Vo" |  2 | 4.03118e-06
 1182 | "
1" |  2 | 4.03118e-06
 1183 | "ē " |  2 | 4.03118e-06
 1184 | "CD" |  2 | 4.03118e-06
 1185 | "bc" |  2 | 4.03118e-06
 1186 | "23" |  2 | 4.03118e-06
 1187 | "% " |  2 | 4.03118e-06
 1188 | "cq" |  2 | 4.03118e-06
 1189 | "Ms" |  2 | 4.03118e-06
 1190 | "k
" |  2 | 4.03118e-06
 1191 | "3 " |  2 | 3.92782e-06
 1192 | "i-" |  2 | 3.92782e-06
 1193 | "59" |  2 | 3.92782e-06
 1194 | "Ze" |  2 | 3.92782e-06
 1195 | ".5" |  2 | 3.92782e-06
 1196 | "2 " |  2 | 3.92782e-06
 1197 | "i’" |  2 | 3.92782e-06
 1198 | "ux" |  2 | 3.92782e-06
 1199 | "ih" |  2 | 3.92782e-06
 1200 | "pb" |  2 | 3.82446e-06
 1201 | "3." |  2 | 3.82446e-06
 1202 | "95" |  2 | 3.82446e-06
 1203 | "u…" |  2 | 3.82446e-06
 1204 | "’e" |  2 | 3.72109e-06
 1205 | "Aw" |  2 | 3.72109e-06
 1206 | "-6" |  2 | 3.72109e-06
 1207 | "w…" |  2 | 3.72109e-06
 1208 | "2." |  2 | 3.72109e-06
 1209 | "bm" |  2 | 3.72109e-06
 1210 | "‘C" |  2 | 3.72109e-06
 1211 | ".." |  2 | 3.72109e-06
 1212 | "2," |  2 | 3.72109e-06
 1213 | "U." |  2 | 3.72109e-06
 1214 | "6
" |  2 | 3.61773e-06
 1215 | "30" |  2 | 3.61773e-06
 1216 | ".U" |  2 | 3.61773e-06
 1217 | "Er" |  2 | 3.61773e-06
 1218 | "97" |  2 | 3.61773e-06
 1219 | "4." |  2 | 3.61773e-06
 1220 | "46" |  2 | 3.61773e-06
 1221 | "99" |  2 | 3.61773e-06
 1222 | ".4" |  2 | 3.51436e-06
 1223 | "69" |  2 | 3.51436e-06
 1224 | "9." |  2 | 3.51436e-06
 1225 | "7t" |  2 | 3.51436e-06
 1226 | "15" |  2 | 3.51436e-06
 1227 | "Gw" |  2 | 3.51436e-06
 1228 | "c:" |  2 | 3.51436e-06
 1229 | "79" |  2 | 3.51436e-06
 1230 | "Eg" |  2 | 3.51436e-06
 1231 | "‘l" |  2 | 3.411e-06
 1232 | "V." |  2 | 3.411e-06
 1233 | "v " |  2 | 3.411e-06
 1234 | "’?" |  2 | 3.411e-06
 1235 | "(A" |  2 | 3.411e-06
 1236 | "24" |  2 | 3.411e-06
 1237 | "bd" |  2 | 3.411e-06
 1238 | "‘a" |  2 | 3.411e-06
 1239 | "xu" |  2 | 3.411e-06
 1240 | "zg" |  2 | 3.411e-06
 1241 | "l
" |  2 | 3.411e-06
 1242 | "75" |  2 | 3.411e-06
 1243 | "Ey" |  2 | 3.30764e-06
 1244 | "f…" |  2 | 3.30764e-06
 1245 | "_J" |  2 | 3.30764e-06
 1246 | "‘d" |  2 | 3.30764e-06
 1247 | "_a" |  2 | 3.30764e-06
 1248 | ".2" |  2 | 3.30764e-06
 1249 | ".3" |  2 | 3.30764e-06
 1250 | "Ur" |  2 | 3.30764e-06
 1251 | "_i" |  2 | 3.30764e-06
 1252 | " 9" |  2 | 3.30764e-06
 1253 | "‘T" |  2 | 3.30764e-06
 1254 | "a_" |  2 | 3.30764e-06
 1255 | "Av" |  2 | 3.20427e-06
 1256 | "hk" |  2 | 3.20427e-06
 1257 | "HQ" |  2 | 3.20427e-06
 1258 | "0." |  2 | 3.20427e-06
 1259 | "Q1" |  2 | 3.20427e-06
 1260 | "’a" |  2 | 3.20427e-06
 1261 | "?“" |  2 | 3.20427e-06
 1262 | "T’" |  2 | 3.20427e-06
 1263 | "-k" |  2 | 3.20427e-06
 1264 | "R " |  2 | 3.10091e-06
 1265 | "3R" |  2 | 3.10091e-06
 1266 | " 7" |  2 | 3.10091e-06
 1267 | "a:" |  2 | 3.10091e-06
 1268 | "hp" |  2 | 3.10091e-06
 1269 | "8
" |  2 | 3.10091e-06
 1270 | "E7" |  2 | 2.99755e-06
 1271 | "Ps" |  2 | 2.99755e-06
 1272 | " *" |  2 | 2.99755e-06
 1273 | "gd" |  2 | 2.99755e-06
 1274 | "1," |  2 | 2.99755e-06
 1275 | "21" |  2 | 2.99755e-06
 1276 | "3E" |  2 | 2.99755e-06
 1277 | "26" |  2 | 2.99755e-06
 1278 | "7." |  2 | 2.99755e-06
 1279 | "3Q" |  2 | 2.99755e-06
 1280 | "a!" |  2 | 2.99755e-06
 1281 | ".6" |  2 | 2.99755e-06
 1282 | "
-" |  2 | 2.99755e-06
 1283 | "3H" |  2 | 2.99755e-06
 1284 | "H1" |  2 | 2.99755e-06
 1285 | "83" |  2 | 2.99755e-06
 1286 | "R9" |  2 | 2.99755e-06
 1287 | "d;" |  2 | 2.89418e-06
 1288 | "-q" |  2 | 2.89418e-06
 1289 | " X" |  2 | 2.89418e-06
 1290 | "‘e" |  2 | 2.89418e-06
 1291 | "u
" |  2 | 2.89418e-06
 1292 | "1 " |  2 | 2.89418e-06
 1293 | "5 " |  2 | 2.89418e-06
 1294 | "tg" |  2 | 2.89418e-06
 1295 | "-S" |  2 | 2.89418e-06
 1296 | "‘o" |  2 | 2.89418e-06
 1297 | "C-" |  2 | 2.89418e-06
 1298 | "x’" |  2 | 2.89418e-06
 1299 | "
‘" |  2 | 2.79082e-06
 1300 | "t;" |  2 | 2.79082e-06
 1301 | "D " |  2 | 2.79082e-06
 1302 | "
(" |  2 | 2.79082e-06
 1303 | "s)" |  2 | 2.79082e-06
 1304 | "ji" |  2 | 2.79082e-06
 1305 | "kd" |  2 | 2.79082e-06
 1306 | "b?" |  2 | 2.79082e-06
 1307 | "V," |  2 | 2.79082e-06
 1308 | "@ " |  2 | 2.68746e-06
 1309 | "m
" |  2 | 2.68746e-06
 1310 | "a
" |  2 | 2.68746e-06
 1311 | "B," |  2 | 2.68746e-06
 1312 | "p…" |  2 | 2.68746e-06
 1313 | "…I" |  2 | 2.68746e-06
 1314 | "8:" |  2 | 2.68746e-06
 1315 | "0t" |  2 | 2.68746e-06
 1316 | "f!" |  2 | 2.68746e-06
